UserID,Date,Category,Description,Amount
26,2025-03-07,Healthcare,Open the like wrong large common.,487.5
26,2025-01-21,Dining,Different establish example exactly rather too happen.,456.79
26,2024-09-22,Utilities,After ask song receive.,139.11
26,2025-05-01,Miscellaneous,Scientist skin responsibility machine.,353.7
26,2025-04-01,Utilities,Improve after debate popular challenge source how.,124.18
26,2025-09-03,Entertainment,Report spend real strategy level.,187.58
26,2025-07-13,Groceries,Instead heart open choice.,174.18
26,2025-01-08,Transport,Knowledge every give lawyer laugh.,168.41
26,2024-12-02,Entertainment,Morning statement maybe garden make executive.,276.32
26,2025-01-24,Entertainment,Stay guy total visit president night.,392.76
26,2024-11-21,Entertainment,Safe detail include part audience design.,263.86
26,2025-01-17,Rent,Writer get always education.,332.02
26,2024-11-21,Entertainment,Ground social above difference.,65.9
26,2025-01-02,Rent,Herself affect Congress make.,485.25
26,2024-09-18,Utilities,Success treatment again contain there then special rate.,80.46
26,2025-08-06,Miscellaneous,Song paper thus some different article.,98.91
26,2025-01-26,Entertainment,Project sort floor form.,407.94
26,2025-03-18,Rent,It best PM score benefit about thousand magazine.,151.29
26,2025-09-02,Rent,Follow set minute.,124.92
26,2025-08-09,Education,Guess throughout officer loss would teach.,152.2
26,2025-03-08,Utilities,Lead entire whose option.,190.94
26,2025-06-02,Groceries,Mean none pick see investment serious coach.,306.78
26,2024-11-26,Education,Many gun tax find at.,154.36
27,2025-03-12,Utilities,Wait his answer whatever run official.,380.64
27,2024-09-27,Rent,Program relationship low month beat anyone for.,196.8
27,2024-12-07,Education,Once above world lawyer avoid participant.,311.14
27,2025-05-07,Healthcare,Happy paper open happen worry can interest special.,212.2
27,2025-01-29,Clothing,Everybody choice people kind part hundred nor.,361.45
27,2025-04-10,Healthcare,Ever television own decide person decade also.,495.16
27,2025-08-07,Clothing,Old act sport control increase candidate finally.,472.89
27,2024-12-22,Groceries,Modern alone everything surface.,376.14
27,2025-05-02,Healthcare,Enter born threat work her.,93.82
27,2025-06-15,Utilities,Manage once their dream actually.,192.56
27,2025-05-10,Rent,Fall protect these mention spring operation color program.,174.32
27,2025-08-22,Rent,Just when value beyond fast.,343.23
27,2025-05-04,Miscellaneous,Management short skill.,402.79
27,2025-01-27,Rent,Health guy nature form imagine everyone.,212.55
27,2025-07-03,Healthcare,Position would while reality important nation stock.,99.88
27,2025-08-27,Groceries,Follow theory important across participant ten nor.,195.85
27,2024-09-17,Rent,Herself every hear relate current us pretty.,107.96
27,2024-10-01,Utilities,Scientist pretty card kitchen whom lawyer exactly.,74.82
27,2024-12-20,Groceries,Task feeling church.,133.69
28,2025-02-14,Transport,Assume risk hot look effort do coach.,366.17
28,2025-01-23,Clothing,Couple rate present hot grow.,20.88
28,2025-01-14,Dining,Anything security while debate.,21.59
28,2025-07-12,Education,Recently hear rule space all I performance.,302.28
28,2025-04-18,Education,And hot charge visit test.,383.86
28,2025-05-20,Utilities,Listen dream our result.,362.44
28,2024-12-12,Groceries,Away difference provide.,325.97
28,2025-01-01,Education,Value ask turn certain total of.,172.07
28,2025-06-30,Clothing,Skin long live him offer.,475.95
28,2025-07-25,Utilities,Realize table like enter edge discover.,269.08
28,2024-12-14,Miscellaneous,In power major around.,381.72
29,2025-05-18,Miscellaneous,Him billion store either project yeah especially.,255.02
29,2025-06-16,Dining,Skill involve today standard culture she.,256.5
29,2025-08-18,Miscellaneous,Part light office gas.,392.58
29,2024-10-01,Clothing,Same generation similar also election.,276.82
29,2024-10-21,Rent,Fund watch city often hundred much.,32.67
29,2025-01-25,Education,Organization fast station before college help.,259.91
29,2025-04-21,Utilities,Every election crime.,99.04
29,2025-02-01,Clothing,Either ago structure.,86.12
29,2024-09-25,Rent,Hotel ball them message west exactly.,226.96
29,2025-07-07,Clothing,Career in radio goal on.,367.31
29,2025-02-04,Groceries,Cover beat religious.,461.25
29,2024-11-29,Healthcare,Herself person now when first build.,98.03
29,2025-05-03,Clothing,Wall choice station by.,419.52
29,2024-12-03,Clothing,Leader structure finally song according back.,325.66
29,2025-01-13,Dining,Effect southern wonder tonight.,24.14
29,2025-01-02,Rent,Apply nation seat budget special security.,397.61
29,2024-09-19,Entertainment,Blood mission medical both.,30.03
29,2024-11-24,Groceries,Follow enter follow certain anything daughter.,329.12
29,2025-01-21,Utilities,Sell history single personal source mention treatment.,104.97
29,2025-07-29,Clothing,Research any interest.,351.22
29,2025-08-12,Miscellaneous,Experience pay at professional make star security.,111.98
29,2025-08-08,Transport,In although current begin.,124.27
29,2024-10-15,Rent,Listen population cause walk enter book travel.,450.93
29,2025-08-30,Utilities,Baby run manager unit moment would sign various.,411.74
29,2024-10-22,Groceries,Soon painting serious head behavior party matter.,342.88
29,2025-03-17,Transport,Adult city art ask responsibility positive.,405.03
29,2024-11-20,Healthcare,Others scene always you wind.,464.31
29,2024-12-25,Entertainment,Left behind past certainly.,193.8
29,2024-10-28,Transport,Imagine spend happy simple.,376.35
29,2024-10-07,Transport,And room suffer network generation.,48.29
30,2024-11-02,Clothing,Compare rate rather partner third.,209.26
30,2024-11-13,Healthcare,Discuss property break drug red about agent.,6.13
30,2025-06-12,Entertainment,Another as not rich kind.,56.33
30,2025-01-26,Healthcare,Say company join carry reflect away college.,312.34
30,2025-05-21,Education,Store enter clear blue recently myself call.,281.14
30,2025-05-20,Healthcare,Current eye major what indicate.,417.13
30,2024-11-04,Transport,Chair state moment thing economic tough nation rich.,284.38
30,2025-04-20,Clothing,Performance reveal lawyer a upon board turn.,195.85
30,2024-11-20,Groceries,From six too tonight off green which.,315.61
30,2024-11-15,Groceries,Student as drive night raise who.,473.25
30,2025-03-10,Entertainment,Realize month generation ok many.,219.51
30,2024-09-15,Rent,Participant huge say father against ground theory measure.,470.64
31,2025-07-05,Entertainment,Director sure author town role just science.,37.84
31,2025-03-11,Dining,Itself majority real partner.,430.04
31,2025-04-06,Education,Somebody Republican item name person.,168.46
31,2025-05-22,Rent,Rock describe third senior mouth other.,246.05
31,2025-08-03,Education,Wrong good seven dinner.,404.16
31,2024-11-01,Entertainment,Radio rule inside leg.,123.93
31,2025-08-08,Healthcare,Someone father decide sign my thank as.,155.59
31,2025-04-30,Transport,Positive manager hard million push trade.,412.11
31,2025-02-25,Entertainment,Arm rather suggest source.,383.57
31,2025-08-12,Miscellaneous,Address not view follow move.,366.24
31,2024-09-16,Education,Practice learn food worker unit technology.,247.76
31,2025-03-26,Groceries,Never enter dark six ago show summer.,357.21
31,2025-09-08,Clothing,Increase gas recent test.,66.02
31,2025-08-01,Healthcare,Building religious local.,106.83
31,2024-12-30,Miscellaneous,Individual American student.,12.26
31,2024-10-11,Dining,Case popular miss wonder.,223.43
31,2024-09-13,Dining,Ability pretty far soldier moment modern care.,14.19
31,2025-03-09,Dining,Economy somebody trial participant maybe meeting allow.,118.79
31,2025-01-08,Healthcare,What among imagine account assume interesting.,186.51
31,2025-04-02,Transport,So support safe upon sing.,43.91
31,2025-04-24,Clothing,Word newspaper be after marriage north notice.,226.36
31,2025-06-10,Healthcare,Yes husband author.,54.02
31,2025-09-03,Clothing,Able behavior firm argue blood.,75.38
31,2025-04-04,Groceries,Quality perform report probably.,77.53
31,2025-06-21,Entertainment,Himself imagine card race television.,163.77
32,2024-10-09,Entertainment,Difference most miss main least manager.,52.85
32,2025-05-15,Groceries,Visit reality no any analysis interesting out.,200.21
32,2024-10-12,Healthcare,Whether of bed again might exist energy teacher.,272.09
32,2025-03-05,Education,Meeting major for final finish.,422.97
32,2025-04-04,Dining,Organization between so.,20.9
32,2024-09-11,Transport,Go notice form race.,224.91
32,2025-04-04,Transport,Product organization open live particularly would.,411.21
32,2025-04-24,Transport,Should begin environmental would.,55.09
32,2024-12-26,Transport,Cold reach score work.,98.73
32,2025-02-22,Rent,Surface high I or.,441.4
32,2024-12-21,Miscellaneous,Test nearly push.,285.0
33,2024-12-01,Healthcare,Child try argue build feel wife.,257.7
33,2024-10-29,Entertainment,Reveal someone thing likely there experience.,401.57
33,2025-04-28,Clothing,Single require bad cell hour free ever west.,430.69
33,2025-03-21,Dining,Pass successful already road.,106.91
33,2025-02-25,Entertainment,Section lay direction down.,161.46
33,2025-02-10,Clothing,Dream sea finish give.,218.13
33,2025-04-21,Groceries,Return each might time learn.,131.83
33,2025-04-14,Clothing,Huge piece develop early suffer western seven.,486.13
33,2025-02-19,Clothing,Should agent plant hot.,430.38
33,2025-04-05,Utilities,Window player present he specific true always.,55.39
33,2024-10-05,Groceries,Focus newspaper increase participant claim.,166.99
33,2025-02-07,Entertainment,Heart as great thousand successful stock head.,299.66
33,2025-06-12,Miscellaneous,Collection continue building their word.,154.78
33,2024-09-21,Miscellaneous,Big current room modern.,125.84
33,2025-02-13,Miscellaneous,Treatment child report employee ball indeed.,36.86
33,2024-12-06,Transport,Remember option travel.,159.73
33,2025-05-02,Healthcare,Ok audience current thank rather.,364.76
33,2025-03-22,Miscellaneous,Paper boy arm really agreement tree computer.,207.8
33,2025-05-05,Healthcare,Audience cultural discover technology toward organization without.,7.13
33,2025-08-20,Healthcare,Note whether prove nice.,247.25
34,2025-05-05,Clothing,Idea later great note ok.,440.14
34,2025-01-19,Transport,Mouth establish begin drive dog.,92.36
34,2024-09-12,Utilities,Result tax music yet personal perhaps billion major.,133.44
34,2025-03-23,Utilities,Age enjoy unit.,49.89
34,2025-02-21,Groceries,Water begin bit measure campaign sister.,387.45
34,2025-04-19,Dining,Feeling break trial research.,266.78
34,2025-05-18,Dining,Edge like technology plant recognize.,359.27
34,2025-03-25,Utilities,Either within measure include upon.,246.68
34,2025-02-02,Miscellaneous,Kind crime game pick sing.,348.67
34,2024-12-16,Groceries,Wind use fall two whole official.,179.66
34,2024-12-27,Groceries,Health outside various form.,83.12
34,2025-05-25,Entertainment,Perform son field report over build start.,167.87
34,2024-11-21,Miscellaneous,Try increase including section.,384.79
34,2025-04-15,Miscellaneous,Fund exactly hair continue evening our.,287.05
34,2025-07-03,Transport,Fund part general several history.,408.84
34,2024-12-11,Healthcare,Meeting entire citizen Mr.,5.09
34,2025-02-24,Utilities,Even loss term age college figure reflect.,32.96
34,2025-02-22,Entertainment,Degree central hair exist only.,168.77
35,2025-03-16,Dining,Food it simply simple against she spring resource.,214.89
35,2025-01-16,Groceries,Action yes federal kitchen prevent decision.,254.3
35,2025-01-23,Groceries,Note article add best reason example community.,23.27
35,2025-05-06,Dining,Kid explain oil tend agency better.,281.33
35,2025-09-11,Dining,Anything company meet clear available leader.,265.11
35,2025-04-07,Rent,High painting allow require.,346.7
35,2025-03-07,Education,Trial leg bar citizen.,267.47
35,2024-11-02,Entertainment,Art continue task dark.,162.69
35,2025-04-06,Education,Field enough practice suddenly scene company second.,158.03
35,2025-05-10,Utilities,Help enjoy adult thank.,46.34
35,2025-06-22,Miscellaneous,However either often along choose.,264.71
35,2025-07-21,Utilities,Property line cost activity film.,205.16
35,2025-04-15,Clothing,Many charge change concern know.,55.31
35,2024-11-12,Clothing,Stop agent likely attention key this.,42.02
35,2024-12-08,Groceries,Method ahead forward maybe painting management.,370.01
35,2025-02-08,Dining,However travel nation money thus meeting.,471.58
35,2024-11-01,Transport,Laugh visit thing behind hotel experience.,182.99
35,2024-12-01,Miscellaneous,Forget get might add whose career fact.,428.24
35,2025-03-07,Entertainment,Parent according would effect man get military.,266.85
35,2024-09-25,Miscellaneous,Thank nation owner force example somebody doctor drug.,302.22
35,2025-03-06,Transport,Anyone between create stage.,498.62
35,2025-02-05,Miscellaneous,Near interesting relationship might.,134.01
35,2025-06-16,Education,Listen huge whom moment away.,109.08
35,2024-12-30,Transport,Case present east election him do second friend.,141.77
35,2025-03-30,Miscellaneous,Mrs difficult wife.,321.37
35,2025-01-20,Entertainment,Heavy size above side long reality return movie.,395.99
36,2025-01-27,Dining,Picture reach consumer more material nature lawyer.,472.18
36,2025-06-09,Education,Theory democratic evening group throughout live Democrat.,10.53
36,2024-11-12,Rent,One food join.,218.99
36,2025-01-28,Clothing,The religious take.,449.39
36,2025-01-13,Transport,Safe fear from determine decade.,344.85
36,2025-05-23,Healthcare,Crime national pattern.,411.47
36,2025-07-02,Miscellaneous,Politics good current.,74.81
36,2025-02-27,Groceries,Return game born daughter dinner name alone into.,101.52
